1,0,0,1,0,1,1,0,"[001, 010, 100, 111]",(!A&!B&C)v(!A&B&!C)v(A&!B&!C)v(A&B&C)
1,0,0,1,0,1,1,1,"[00-, 0-0, -00, 111]",(!A&!B)v(!A&!C)v(!B&!C)v(A&B&C)
1,0,0,1,1,0,0,0,"[-11, 100]",(B&C)v(A&!B&!C)
1,0,0,1,1,0,0,1,"[-00, -11]",(!B&!C)v(B&C)
1,0,0,1,1,0,1,0,"[0-1, 100, -11]",(!A&C)v(A&!B&!C)v(B&C)
1,0,0,1,1,0,1,1,"[-00, -11, 00-]",(!B&!C)v(B&C)v(!A&!B)
1,0,0,1,1,1,0,0,"[01-, 100, -11]",(!A&B)v(A&!B&!C)v(B&C)
1,0,0,1,1,1,0,1,"[-00, -11, 01-]",(!B&!C)v(B&C)v(!A&B)
1,0,0,1,1,1,1,0,"[0-1, 01-, 100, -11]",(!A&C)v(!A&B)v(A&!B&!C)v(B&C)
1,0,0,1,1,1,1,1,"[0--, -00, -11]",(!A)v(!B&!C)v(B&C)
1,0,1,0,0,0,0,0,"[1-1]",(A&C)
1,0,1,0,0,0,0,1,"[000, 1-1]",(!A&!B&!C)v(A&C)
1,0,1,0,0,0,1,0,"[-01, 1-1]",(!B&C)v(A&C)
1,0,1,0,0,0,1,1,"[00-, 1-1]",(!A&!B)v(A&C)
1,0,1,0,0,1,0,0,"[010, 1-1]",(!A&B&!C)v(A&C)
1,0,1,0,0,1,0,1,"[0-0, 1-1]",(!A&!C)v(A&C)
1,0,1,0,0,1,1,0,"[-01, 010, 1-1]",(!B&C)v(!A&B&!C)v(A&C)
1,0,1,0,0,1,1,1,"[0-0, 1-1, -01]",(!A&!C)v(A&C)v(!B&C)
1,0,1,0,1,0,0,0,"[-11, 1-1]",(B&C)v(A&C)
1,0,1,0,1,0,0,1,"[000, -11, 1-1]",(!A&!B&!C)v(B&C)v(A&C)
1,0,1,0,1,0,1,0,"[--1]",(C)
1,0,1,0,1,0,1,1,"[00-, --1]",(!A&!B)v(C)
1,0,1,0,1,1,0,0,"[01-, 1-1]",(!A&B)v(A&C)
1,0,1,0,1,1,0,1,"[0-0, 1-1, -11]",(!A&!C)v(A&C)v(B&C)
1,0,1,0,1,1,1,0,"[--1, 01-]",(C)v(!A&B)
1,0,1,0,1,1,1,1,"[0--, --1]",(!A)v(C)
1,0,1,1,0,0,0,0,"[10-, 1-1]",(A&!B)v(A&C)
1,0,1,1,0,0,0,1,"[-00, 1-1]",(!B&!C)v(A&C)
1,0,1,1,0,0,1,0,"[-01, 10-, 1-1]",(!B&C)v(A&!B)v(A&C)
1,0,1,1,0,0,1,1,"[-0-, 1-1]",(!B)v(A&C)
1,0,1,1,0,1,0,0,"[010, 10-, 1-1]",(!A&B&!C)v(A&!B)v(A&C)
1,0,1,1,0,1,0,1,"[0-0, 1-1, 10-]",(!A&!C)v(A&C)v(A&!B)
1,0,1,1,0,1,1,0,"[-01, 010, 10-, 1-1]",(!B&C)v(!A&B&!C)v(A&!B)v(A&C)
1,0,1,1,0,1,1,1,"[-0-, 0-0, 1-1]",(!B)v(!A&!C)v(A&C)
1,0,1,1,1,0,0,0,"[-11, 10-]",(B&C)v(A&!B)
1,0,1,1,1,0,0,1,"[-00, -11, 10-]",(!B&!C)v(B&C)v(A&!B)
1,0,1,1,1,0,1,0,"[--1, 10-]",(C)v(A&!B)
1,0,1,1,1,0,1,1,"[-0-, --1]",(!B)v(C)
